utt_id,audio_path,label,fold,family,source,inst_id,pitch,velocity
bass_synthetic_091-067-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_091-067-025.wav,bass,3,bass,synthetic,91,67,25
bass_synthetic_102-086-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_102-086-050.wav,bass,2,bass,synthetic,102,86,50
bass_synthetic_084-020-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_084-020-127.wav,bass,2,bass,synthetic,84,20,127
bass_synthetic_027-035-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_027-035-127.wav,bass,1,bass,synthetic,27,35,127
bass_synthetic_042-100-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_042-100-025.wav,bass,2,bass,synthetic,42,100,25
bass_synthetic_031-108-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_031-108-100.wav,bass,2,bass,synthetic,31,108,100
bass_synthetic_127-079-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_127-079-100.wav,bass,5,bass,synthetic,127,79,100
bass_synthetic_131-089-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_131-089-025.wav,bass,5,bass,synthetic,131,89,25
bass_synthetic_006-011-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_006-011-100.wav,bass,4,bass,synthetic,6,11,100
bass_synthetic_071-104-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-104-100.wav,bass,3,bass,synthetic,71,104,100
bass_synthetic_025-099-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_025-099-025.wav,bass,2,bass,synthetic,25,99,25
bass_synthetic_000-029-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_000-029-025.wav,bass,2,bass,synthetic,0,29,25
bass_synthetic_145-049-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_145-049-050.wav,bass,3,bass,synthetic,145,49,50
bass_synthetic_118-095-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_118-095-127.wav,bass,2,bass,synthetic,118,95,127
bass_synthetic_045-065-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_045-065-127.wav,bass,1,bass,synthetic,45,65,127
bass_synthetic_015-075-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_015-075-100.wav,bass,4,bass,synthetic,15,75,100
bass_synthetic_052-059-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_052-059-075.wav,bass,3,bass,synthetic,52,59,75
bass_electronic_037-057-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_037-057-127.wav,bass,4,bass,electronic,37,57,127
bass_synthetic_089-077-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_089-077-075.wav,bass,3,bass,synthetic,89,77,75
bass_synthetic_084-050-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_084-050-075.wav,bass,5,bass,synthetic,84,50,75
bass_synthetic_069-015-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_069-015-075.wav,bass,1,bass,synthetic,69,15,75
bass_synthetic_097-036-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_097-036-100.wav,bass,4,bass,synthetic,97,36,100
bass_electronic_033-047-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_033-047-050.wav,bass,4,bass,electronic,33,47,50
bass_synthetic_064-013-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_064-013-025.wav,bass,4,bass,synthetic,64,13,25
bass_synthetic_078-082-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_078-082-127.wav,bass,3,bass,synthetic,78,82,127
bass_electronic_032-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_032-062-127.wav,bass,5,bass,electronic,32,62,127
bass_synthetic_119-044-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_119-044-127.wav,bass,5,bass,synthetic,119,44,127
bass_synthetic_044-071-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_044-071-050.wav,bass,3,bass,synthetic,44,71,50
bass_synthetic_013-052-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_013-052-100.wav,bass,4,bass,synthetic,13,52,100
bass_synthetic_019-068-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_019-068-050.wav,bass,3,bass,synthetic,19,68,50
bass_synthetic_007-090-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_007-090-025.wav,bass,1,bass,synthetic,7,90,25
bass_synthetic_027-024-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_027-024-100.wav,bass,3,bass,synthetic,27,24,100
bass_synthetic_005-060-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_005-060-075.wav,bass,2,bass,synthetic,5,60,75
bass_synthetic_109-064-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_109-064-075.wav,bass,2,bass,synthetic,109,64,75
bass_synthetic_142-026-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_142-026-127.wav,bass,5,bass,synthetic,142,26,127
bass_synthetic_095-095-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_095-095-025.wav,bass,1,bass,synthetic,95,95,25
bass_synthetic_085-063-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_085-063-100.wav,bass,1,bass,synthetic,85,63,100
bass_synthetic_099-065-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_099-065-100.wav,bass,4,bass,synthetic,99,65,100
bass_electronic_008-058-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_008-058-025.wav,bass,1,bass,electronic,8,58,25
bass_synthetic_101-089-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_101-089-075.wav,bass,5,bass,synthetic,101,89,75
bass_synthetic_060-098-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_060-098-050.wav,bass,5,bass,synthetic,60,98,50
bass_synthetic_023-054-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_023-054-050.wav,bass,2,bass,synthetic,23,54,50
bass_synthetic_078-089-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_078-089-127.wav,bass,2,bass,synthetic,78,89,127
bass_synthetic_022-104-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_022-104-127.wav,bass,1,bass,synthetic,22,104,127
bass_synthetic_039-067-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_039-067-025.wav,bass,1,bass,synthetic,39,67,25
bass_synthetic_129-030-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_129-030-127.wav,bass,3,bass,synthetic,129,30,127
bass_synthetic_136-098-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_136-098-127.wav,bass,2,bass,synthetic,136,98,127
bass_synthetic_084-053-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_084-053-100.wav,bass,1,bass,synthetic,84,53,100
bass_synthetic_095-092-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_095-092-050.wav,bass,5,bass,synthetic,95,92,50
bass_electronic_015-021-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_015-021-025.wav,bass,1,bass,electronic,15,21,25
bass_electronic_002-024-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_002-024-100.wav,bass,2,bass,electronic,2,24,100
bass_synthetic_141-072-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_141-072-025.wav,bass,4,bass,synthetic,141,72,25
bass_synthetic_052-099-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_052-099-075.wav,bass,4,bass,synthetic,52,99,75
bass_electronic_016-022-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_016-022-127.wav,bass,4,bass,electronic,16,22,127
bass_synthetic_022-050-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_022-050-025.wav,bass,4,bass,synthetic,22,50,25
bass_synthetic_024-055-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_024-055-050.wav,bass,2,bass,synthetic,24,55,50
bass_synthetic_127-039-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_127-039-025.wav,bass,3,bass,synthetic,127,39,25
bass_synthetic_101-081-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_101-081-075.wav,bass,5,bass,synthetic,101,81,75
bass_synthetic_045-028-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_045-028-025.wav,bass,1,bass,synthetic,45,28,25
bass_synthetic_012-062-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_012-062-025.wav,bass,3,bass,synthetic,12,62,25
bass_synthetic_029-091-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_029-091-127.wav,bass,1,bass,synthetic,29,91,127
bass_synthetic_084-010-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_084-010-050.wav,bass,5,bass,synthetic,84,10,50
bass_synthetic_036-036-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_036-036-025.wav,bass,3,bass,synthetic,36,36,25
bass_synthetic_011-084-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_011-084-127.wav,bass,4,bass,synthetic,11,84,127
bass_synthetic_025-078-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_025-078-025.wav,bass,4,bass,synthetic,25,78,25
bass_synthetic_080-043-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_080-043-100.wav,bass,5,bass,synthetic,80,43,100
bass_synthetic_046-088-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_046-088-025.wav,bass,2,bass,synthetic,46,88,25
bass_synthetic_054-078-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_054-078-025.wav,bass,2,bass,synthetic,54,78,25
bass_synthetic_112-049-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_112-049-025.wav,bass,4,bass,synthetic,112,49,25
bass_synthetic_141-021-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_141-021-050.wav,bass,2,bass,synthetic,141,21,50
bass_synthetic_071-084-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-084-127.wav,bass,1,bass,synthetic,71,84,127
bass_synthetic_104-028-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_104-028-025.wav,bass,5,bass,synthetic,104,28,25
bass_synthetic_060-034-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_060-034-127.wav,bass,2,bass,synthetic,60,34,127
bass_synthetic_139-080-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_139-080-127.wav,bass,2,bass,synthetic,139,80,127
bass_synthetic_076-032-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_076-032-127.wav,bass,3,bass,synthetic,76,32,127
bass_synthetic_023-081-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_023-081-127.wav,bass,4,bass,synthetic,23,81,127
bass_synthetic_128-034-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_128-034-127.wav,bass,1,bass,synthetic,128,34,127
bass_synthetic_051-081-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_051-081-100.wav,bass,3,bass,synthetic,51,81,100
bass_synthetic_048-061-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_048-061-100.wav,bass,5,bass,synthetic,48,61,100
bass_synthetic_023-023-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_023-023-025.wav,bass,4,bass,synthetic,23,23,25
bass_synthetic_037-096-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_037-096-100.wav,bass,1,bass,synthetic,37,96,100
bass_synthetic_085-101-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_085-101-100.wav,bass,1,bass,synthetic,85,101,100
bass_synthetic_014-014-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_014-014-100.wav,bass,3,bass,synthetic,14,14,100
bass_synthetic_075-102-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_075-102-100.wav,bass,3,bass,synthetic,75,102,100
bass_synthetic_083-064-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_083-064-100.wav,bass,4,bass,synthetic,83,64,100
bass_synthetic_052-072-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_052-072-127.wav,bass,4,bass,synthetic,52,72,127
bass_synthetic_123-108-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_123-108-075.wav,bass,3,bass,synthetic,123,108,75
bass_synthetic_144-058-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_144-058-100.wav,bass,4,bass,synthetic,144,58,100
bass_synthetic_011-075-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_011-075-100.wav,bass,2,bass,synthetic,11,75,100
bass_synthetic_100-079-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_100-079-050.wav,bass,3,bass,synthetic,100,79,50
bass_synthetic_039-085-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_039-085-025.wav,bass,3,bass,synthetic,39,85,25
bass_synthetic_094-094-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_094-094-100.wav,bass,2,bass,synthetic,94,94,100
bass_synthetic_055-067-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_055-067-127.wav,bass,1,bass,synthetic,55,67,127
bass_synthetic_071-023-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-023-100.wav,bass,4,bass,synthetic,71,23,100
bass_synthetic_042-108-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_042-108-025.wav,bass,4,bass,synthetic,42,108,25
bass_synthetic_116-091-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_116-091-050.wav,bass,4,bass,synthetic,116,91,50
bass_synthetic_076-106-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_076-106-075.wav,bass,2,bass,synthetic,76,106,75
bass_synthetic_057-084-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_057-084-025.wav,bass,2,bass,synthetic,57,84,25
bass_synthetic_139-095-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_139-095-127.wav,bass,2,bass,synthetic,139,95,127
bass_synthetic_048-107-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_048-107-075.wav,bass,5,bass,synthetic,48,107,75
bass_synthetic_093-031-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_093-031-025.wav,bass,2,bass,synthetic,93,31,25
bass_synthetic_052-023-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_052-023-100.wav,bass,5,bass,synthetic,52,23,100
bass_synthetic_137-049-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_137-049-025.wav,bass,1,bass,synthetic,137,49,25
bass_synthetic_064-066-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_064-066-100.wav,bass,4,bass,synthetic,64,66,100
bass_synthetic_041-083-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_041-083-127.wav,bass,5,bass,synthetic,41,83,127
bass_synthetic_132-090-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_132-090-050.wav,bass,5,bass,synthetic,132,90,50
bass_synthetic_085-043-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_085-043-100.wav,bass,1,bass,synthetic,85,43,100
bass_synthetic_006-063-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_006-063-025.wav,bass,3,bass,synthetic,6,63,25
bass_synthetic_109-080-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_109-080-025.wav,bass,5,bass,synthetic,109,80,25
bass_synthetic_061-047-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_061-047-100.wav,bass,4,bass,synthetic,61,47,100
bass_synthetic_029-067-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_029-067-050.wav,bass,4,bass,synthetic,29,67,50
bass_electronic_032-034-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_032-034-050.wav,bass,2,bass,electronic,32,34,50
bass_synthetic_109-036-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_109-036-025.wav,bass,4,bass,synthetic,109,36,25
bass_synthetic_138-096-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_138-096-100.wav,bass,2,bass,synthetic,138,96,100
bass_synthetic_115-046-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_115-046-127.wav,bass,5,bass,synthetic,115,46,127
bass_synthetic_114-043-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_114-043-050.wav,bass,4,bass,synthetic,114,43,50
bass_synthetic_087-086-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_087-086-050.wav,bass,5,bass,synthetic,87,86,50
bass_synthetic_092-067-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_092-067-127.wav,bass,4,bass,synthetic,92,67,127
bass_synthetic_138-075-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_138-075-100.wav,bass,4,bass,synthetic,138,75,100
bass_synthetic_000-087-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_000-087-050.wav,bass,5,bass,synthetic,0,87,50
bass_synthetic_121-065-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_121-065-127.wav,bass,5,bass,synthetic,121,65,127
bass_synthetic_054-023-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_054-023-050.wav,bass,5,bass,synthetic,54,23,50
bass_synthetic_065-094-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_065-094-075.wav,bass,3,bass,synthetic,65,94,75
bass_synthetic_126-059-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_126-059-127.wav,bass,5,bass,synthetic,126,59,127
bass_electronic_007-056-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_007-056-127.wav,bass,3,bass,electronic,7,56,127
bass_synthetic_104-053-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_104-053-075.wav,bass,3,bass,synthetic,104,53,75
bass_synthetic_011-107-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_011-107-050.wav,bass,2,bass,synthetic,11,107,50
bass_synthetic_118-080-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_118-080-127.wav,bass,4,bass,synthetic,118,80,127
bass_synthetic_072-042-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_072-042-050.wav,bass,1,bass,synthetic,72,42,50
bass_synthetic_099-086-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_099-086-075.wav,bass,3,bass,synthetic,99,86,75
bass_synthetic_000-098-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_000-098-050.wav,bass,1,bass,synthetic,0,98,50
bass_synthetic_086-105-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_086-105-025.wav,bass,1,bass,synthetic,86,105,25
bass_synthetic_078-035-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_078-035-025.wav,bass,1,bass,synthetic,78,35,25
bass_synthetic_079-064-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_079-064-127.wav,bass,2,bass,synthetic,79,64,127
bass_electronic_028-041-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_028-041-025.wav,bass,5,bass,electronic,28,41,25
bass_synthetic_132-056-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_132-056-075.wav,bass,5,bass,synthetic,132,56,75
bass_synthetic_086-100-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_086-100-127.wav,bass,5,bass,synthetic,86,100,127
bass_synthetic_030-053-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_030-053-025.wav,bass,1,bass,synthetic,30,53,25
bass_synthetic_062-065-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_062-065-025.wav,bass,5,bass,synthetic,62,65,25
bass_synthetic_044-092-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_044-092-075.wav,bass,1,bass,synthetic,44,92,75
bass_synthetic_071-070-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_071-070-127.wav,bass,1,bass,synthetic,71,70,127
bass_synthetic_002-075-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_002-075-100.wav,bass,3,bass,synthetic,2,75,100
bass_synthetic_100-091-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_100-091-075.wav,bass,3,bass,synthetic,100,91,75
bass_synthetic_048-033-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_048-033-050.wav,bass,5,bass,synthetic,48,33,50
bass_electronic_012-023-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_012-023-100.wav,bass,2,bass,electronic,12,23,100
bass_synthetic_093-062-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_093-062-050.wav,bass,5,bass,synthetic,93,62,50
bass_synthetic_132-096-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_132-096-127.wav,bass,5,bass,synthetic,132,96,127
bass_synthetic_003-078-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_003-078-075.wav,bass,2,bass,synthetic,3,78,75
bass_electronic_036-044-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_electronic_036-044-025.wav,bass,3,bass,electronic,36,44,25
bass_synthetic_028-068-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_028-068-075.wav,bass,2,bass,synthetic,28,68,75
bass_synthetic_120-033-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_120-033-127.wav,bass,4,bass,synthetic,120,33,127
bass_synthetic_013-072-100,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_013-072-100.wav,bass,4,bass,synthetic,13,72,100
bass_synthetic_108-030-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_108-030-025.wav,bass,4,bass,synthetic,108,30,25
bass_synthetic_123-037-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_123-037-075.wav,bass,3,bass,synthetic,123,37,75
bass_synthetic_151-053-127,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_151-053-127.wav,bass,3,bass,synthetic,151,53,127
bass_synthetic_006-059-050,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_006-059-050.wav,bass,1,bass,synthetic,6,59,50
bass_synthetic_072-059-025,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_072-059-025.wav,bass,5,bass,synthetic,72,59,25
bass_synthetic_060-074-075,/mnt/tmp/datasets/music/nsynth/train_30k/bass_synthetic_060-074-075.wav,bass,4,bass,synthetic,60,74,75
